Chromosome,Start,End,Name
chr1,44046976,44047676,NegativeControl-AR_motif_557
chr1,85141783,85142483,NegativeControl-AR_motif_1052
chr1,37839715,37840415,NegativeControl-AR_motif_480
chr1,222993776,222994476,NegativeControl-AR_motif_2277
chr1,162351908,162352608,NegativeControl-AR_motif_1663
chr1,86094680,86095380,NegativeControl-AR_motif_1063
chr1,229934695,229935395,NegativeControl-AR_motif_2350
chr1,1152602,1153302,NegativeControl-AR_motif_12
chr1,54625776,54626476,NegativeControl-AR_motif_685
chr1,246746787,246747487,NegativeControl-AR_motif_2549
chr1,28115844,28116544,NegativeControl-AR_motif_371
chr1,91585697,91586397,NegativeControl-AR_motif_1127
chr1,184575748,184576448,NegativeControl-AR_motif_1886
chr1,111320534,111321234,NegativeControl-AR_motif_1335
chr1,208783761,208784461,NegativeControl-AR_motif_2126
chr1,36640340,36641040,NegativeControl-AR_motif_464
chr1,41961739,41962439,NegativeControl-AR_motif_538
chr1,200965261,200965961,NegativeControl-AR_motif_2023
chr1,160008874,160009574,NegativeControl-AR_motif_1642
chr1,77100784,77101484,NegativeControl-AR_motif_962
chr1,208620201,208620901,NegativeControl-AR_motif_2124
chr1,85248784,85249484,NegativeControl-AR_motif_1054
chr1,149836157,149836857,NegativeControl-AR_motif_1536
chr1,116079627,116080327,NegativeControl-AR_motif_1399
chr1,50278970,50279670,NegativeControl-AR_motif_629
chr1,104343043,104343743,NegativeControl-AR_motif_1253
chr1,66831958,66832658,NegativeControl-AR_motif_850
chr1,51153373,51154073,NegativeControl-AR_motif_641
chr1,108166129,108166829,NegativeControl-AR_motif_1292
chr1,215337768,215338468,NegativeControl-AR_motif_2201
chr1,27440150,27440850,NegativeControl-AR_motif_357
chr1,184434838,184435538,NegativeControl-AR_motif_1885
chr1,233218666,233219366,NegativeControl-AR_motif_2397
chr1,63656197,63656897,NegativeControl-AR_motif_805
chr1,201886608,201887308,NegativeControl-AR_motif_2039
chr1,224718728,224719428,NegativeControl-AR_motif_2293
chr1,109141804,109142504,NegativeControl-AR_motif_1299
chr1,183805778,183806478,NegativeControl-AR_motif_1879
chr1,17191200,17191900,NegativeControl-AR_motif_215
chr1,147034494,147035194,NegativeControl-AR_motif_1504
chr1,170770558,170771258,NegativeControl-AR_motif_1748
chr1,197201291,197201991,NegativeControl-AR_motif_1995
chr1,80849247,80849947,NegativeControl-AR_motif_1006
chr1,76771600,76772300,NegativeControl-AR_motif_955
chr1,223888084,223888784,NegativeControl-AR_motif_2284
chr1,91638217,91638917,NegativeControl-AR_motif_1128
chr1,209970837,209971537,NegativeControl-AR_motif_2138
chr1,85121539,85122239,NegativeControl-AR_motif_1050
chr1,113272776,113273476,NegativeControl-AR_motif_1365
chr1,120631867,120632567,NegativeControl-AR_motif_1437
chr1,96869509,96870209,NegativeControl-AR_motif_1181
chr1,35247854,35248554,NegativeControl-AR_motif_449
chr1,192424431,192425131,NegativeControl-AR_motif_1949
chr1,21288995,21289695,NegativeControl-AR_motif_272
chr1,198146084,198146784,NegativeControl-AR_motif_2003
chr1,190600013,190600713,NegativeControl-AR_motif_1932
chr1,27478743,27479443,NegativeControl-AR_motif_359
chr1,1676155,1676855,NegativeControl-AR_motif_23
chr1,40969198,40969898,NegativeControl-AR_motif_525
chr1,241701356,241702056,NegativeControl-AR_motif_2480
chr1,85385744,85386444,NegativeControl-AR_motif_1058
chr1,40423655,40424355,NegativeControl-AR_motif_516
chr1,248139731,248140431,NegativeControl-AR_motif_2562
chr1,238540004,238540704,NegativeControl-AR_motif_2451
chr1,203608769,203609469,NegativeControl-AR_motif_2059
chr1,149634391,149635091,NegativeControl-AR_motif_1532
chr1,22446439,22447139,NegativeControl-AR_motif_290
chr1,151599700,151600400,NegativeControl-AR_motif_1548
chr1,59978999,59979699,NegativeControl-AR_motif_762
chr1,249212118,249212818,NegativeControl-AR_motif_2572
chr1,211703201,211703901,NegativeControl-AR_motif_2157
chr1,105883220,105883920,NegativeControl-AR_motif_1267
chr1,115089641,115090341,NegativeControl-AR_motif_1384
chr1,67933978,67934678,NegativeControl-AR_motif_862
chr1,88653790,88654490,NegativeControl-AR_motif_1088
chr1,65357922,65358622,NegativeControl-AR_motif_831
chr1,236260219,236260919,LNcaP_pos_2-PositiveControl
chr1,31944214,31944914,LNcaP_pos_5-PositiveControl
chr1,245836196,245836896,LNcaP_pos_7-PositiveControl
chr1,181103939,181104639,LNcaP_pos_10-PositiveControl
chr1,69520718,69521418,LNcaP_pos_30-PositiveControl
chr1,244898528,244899228,LNcaP_pos_32-PositiveControl
chr1,9241816,9242516,LNcaP_pos_33-PositiveControl
chr1,142705492,142706192,LNcaP_pos_44-PositiveControl
chr1,70671047,70671747,LNcaP_pos_51-PositiveControl
chr1,218774222,218774922,LNcaP_pos_72-PositiveControl
chr1,245305419,245306119,LNcaP_pos_76-PositiveControl
chr1,68152108,68152808,LNcaP_pos_87-PositiveControl
chr1,187377138,187377838,LNcaP_pos_97-PositiveControl
chr1,244402549,244403249,LNcaP_pos_104-PositiveControl
chr1,191870607,191871307,LNcaP_pos_111-PositiveControl
chr1,212769632,212770332,LNcaP_pos_123-PositiveControl
chr1,142833952,142834652,LNcaP_pos_129-PositiveControl
chr1,143385731,143386431,LNcaP_pos_148-PositiveControl
chr1,143201980,143202680,LNcaP_pos_179-PositiveControl
chr1,98981708,98982408,LNcaP_pos_181-PositiveControl
chr1,243264709,243265409,LNcaP_pos_193-PositiveControl
chr1,111756924,111757624,LNcaP_pos_203-PositiveControl
chr1,10804300,10805000,LNcaP_pos_210-PositiveControl
chr1,182730424,182731124,LNcaP_pos_217-PositiveControl
chr1,80519624,80520324,LNcaP_pos_226-PositiveControl
chr1,22301044,22301744,LNcaP_pos_235-PositiveControl
chr1,111907128,111907828,LNcaP_pos_254-PositiveControl
chr1,10695803,10696503,LNcaP_pos_256-PositiveControl
chr1,40348706,40349406,LNcaP_pos_267-PositiveControl
chr1,121484496,121485196,LNcaP_pos_268-PositiveControl
chr1,12266915,12267615,LNcaP_pos_279-PositiveControl
chr1,119839279,119839979,LNcaP_pos_282-PositiveControl
chr1,241099896,241100596,LNcaP_pos_305-PositiveControl
chr1,62339057,62339757,LNcaP_pos_320-PositiveControl
chr1,174817956,174818656,LNcaP_pos_331-PositiveControl
chr1,182612714,182613414,LNcaP_pos_332-PositiveControl
chr1,87379366,87380066,LNcaP_pos_356-PositiveControl
chr1,210494715,210495415,LNcaP_pos_364-PositiveControl
chr1,232884336,232885036,LNcaP_pos_368-PositiveControl
chr1,94344328,94345028,LNcaP_pos_381-PositiveControl
chr1,235832951,235833651,LNcaP_pos_384-PositiveControl
chr1,227911028,227911728,LNcaP_pos_389-PositiveControl
chr1,182115302,182116002,LNcaP_pos_412-PositiveControl
chr1,32573376,32574076,LNcaP_pos_415-PositiveControl
chr1,152449878,152450578,LNcaP_pos_421-PositiveControl
chr1,85051358,85052058,LNcaP_pos_423-PositiveControl
chr1,72466248,72466948,LNcaP_pos_428-PositiveControl
chr1,101992253,101992953,LNcaP_pos_429-PositiveControl
chr1,110949852,110950552,LNcaP_pos_450-PositiveControl
chr1,40626642,40627342,LNcaP_pos_459-PositiveControl
chr1,155606960,155607660,LNcaP_pos_479-PositiveControl
chr1,233088518,233089218,LNcaP_pos_480-PositiveControl
chr1,117421654,117422354,LNcaP_pos_498-PositiveControl
chr2,439802,440502,onlynormal_read_98-ARBS
chr2,558692,559392,peakno_298-ARBS
chr2,668682,669382,peakno_1788-ARBS
chr2,938278,938978,peakno_303-ARBS
chr2,1635446,1636146,peakno_304-ARBS
chr2,1679170,1679870,onlynormal_read_99-ARBS
chr2,1690460,1691160,overlapped_read_242-ARBS
chr2,3871235,3871935,overlapped_read_243-ARBS
chr2,4170176,4170876,peakno_311-ARBS
chr2,4305994,4306694,peakno_312-ARBS
chr2,5251654,5252354,overlapped_read_244-ARBS
chr2,5573843,5574543,peakno_315-ARBS
chr2,6268506,6269206,peakno_1925-ARBS
chr2,7086665,7087365,peakno_475-ARBS
chr2,7117224,7117924,peakno_478-ARBS
chr2,7171750,7172450,overlapped_read_245-ARBS
chr2,9141074,9141774,peakno_483-ARBS
chr2,10597855,10598555,peakno_573-ARBS
chr2,11347096,11347796,peakno_574-ARBS
chr2,11679368,11680068,overlapped_read_248-ARBS
chr2,11711100,11711800,onlynormal_read_100-ARBS
chr2,11838078,11838778,onlynormal_read_104-ARBS
chr2,12201701,12202401,peakno_576-ARBS
chr2,12928228,12928928,onlynormal_read_105-ARBS
chr2,13022149,13022849,peakno_578-ARBS
chr2,13036309,13037009,peakno_580-ARBS
chr2,13120291,13120991,peakno_581-ARBS
chr2,13643230,13643930,peakno_583-ARBS
chr2,13700683,13701383,peakno_584-ARBS
chr2,13822795,13823495,peakno_585-ARBS
chr2,14398517,14399217,peakno_1740-ARBS
chr2,14621052,14621752,peakno_756-ARBS
chr2,14694850,14695550,peakno_757-ARBS
chr2,14921090,14921790,peakno_759-ARBS
chr2,15414973,15415673,peakno_760-ARBS
chr2,15424532,15425232,peakno_761-ARBS
chr2,15756410,15757110,peakno_762-ARBS
chr2,16695508,16696208,peakno_764-ARBS
chr2,16829829,16830529,peakno_765-ARBS
chr2,16998906,16999606,peakno_766-ARBS
chr2,17124625,17125325,overlapped_read_249-ARBS
chr2,17128300,17129000,peakno_771-ARBS
chr2,17517574,17518274,peakno_772-ARBS
chr2,17911168,17911868,peakno_773-ARBS
chr2,18630900,18631600,peakno_777-ARBS
chr2,18981509,18982209,peakno_780-ARBS
chr2,19270512,19271212,peakno_781-ARBS
chr2,20087237,20087937,peakno_786-ARBS
chr2,20327570,20328270,peakno_787-ARBS
chr2,20333302,20334002,peakno_788-ARBS
chr2,20638205,20638905,peakno_792-ARBS
chr2,20995460,20996160,peakno_793-ARBS
chr2,21865705,21866405,peakno_797-ARBS
chr2,21869593,21870293,peakno_798-ARBS
chr2,23631044,23631744,peakno_799-ARBS
chr2,23824872,23825572,onlynormal_read_196-ARBS
chr2,23968438,23969138,overlapped_read_469-ARBS
chr2,24124708,24125408,peakno_800-ARBS
chr2,24762728,24763428,overlapped_read_470-ARBS
chr2,25219629,25220329,peakno_1062-ARBS
chr2,25841344,25842044,onlynormal_read_197-ARBS
chr2,26159769,26160469,overlapped_read_471-ARBS
chr2,27114846,27115546,peakno_1066-ARBS
chr2,27123055,27123755,peakno_1067-ARBS
chr2,27930598,27931298,overlapped_read_474-ARBS
chr2,28189280,28189980,peakno_1161-ARBS
chr2,28833532,28834232,peakno_1176-ARBS
chr2,28849578,28850278,onlynormal_read_200-ARBS
chr2,28884264,28884964,overlapped_read_478-ARBS
chr2,28952456,28953156,peakno_1177-ARBS
chr2,28969244,28969944,overlapped_read_479-ARBS
chr2,30440558,30441258,peakno_1190-ARBS
chr2,30827162,30827862,peakno_875-ARBS
chr2,31753771,31754471,peakno_1207-ARBS
chr2,32036384,32037084,peakno_1208-ARBS
chr2,32554008,32554708,peakno_3172-ARBS
chr2,32927058,32927758,peakno_3174-ARBS
chr2,33215240,33215940,peakno_3175-ARBS
chr2,33534472,33535172,peakno_3180-ARBS
chr2,33990638,33991338,peakno_1959-ARBS
chr2,35839546,35840246,overlapped_read_484-ARBS
chr2,37194613,37195313,peakno_3199-ARBS
chr2,37906240,37906940,peakno_3200-ARBS
chr2,38365938,38366638,overlapped_read_487-ARBS
chr2,38386564,38387264,peakno_3208-ARBS
chr2,38653506,38654206,peakno_3209-ARBS
chr2,38687335,38688035,peakno_3214-ARBS
chr2,38947524,38948224,onlynormal_read_210-ARBS
chr2,40340932,40341632,onlynormal_read_211-ARBS
chr2,40917517,40918217,onlynormal_read_212-ARBS
chr2,40964292,40964992,peakno_3218-ARBS
chr2,41675522,41676222,peakno_3223-ARBS
chr2,42673494,42674194,peakno_3228-ARBS
chr2,43072010,43072710,overlapped_read_522-ARBS
chr2,43103292,43103992,overlapped_read_523-ARBS
chr2,43313487,43314187,onlynormal_read_214-ARBS
chr2,43358187,43358887,onlynormal_read_181-ARBS
chr2,43520870,43521570,overlapped_read_526-ARBS
chr2,43767023,43767723,onlynormal_read_216-ARBS
chr2,44329820,44330520,overlapped_read_529-ARBS
chr2,46252078,46252778,overlapped_read_530-ARBS
chr2,46361835,46362535,peakno_110-ARBS
chr2,46542256,46542956,onlynormal_read_217-ARBS
chr2,47082206,47082906,onlynormal_read_218-ARBS
chr2,47093821,47094521,overlapped_read_533-ARBS
chr2,47277692,47278392,peakno_115-ARBS
chr2,48752242,48752942,overlapped_read_534-ARBS
chr2,49533913,49534613,overlapped_read_535-ARBS
chr2,49676540,49677240,peakno_126-ARBS
chr2,50781626,50782326,peakno_128-ARBS
chr2,50877451,50878151,peakno_835-ARBS
chr2,50945266,50945966,peakno_129-ARBS
chr2,55217156,55217856,peakno_1285-ARBS
chr2,56037597,56038297,peakno_1300-ARBS
chr2,56066119,56066819,peakno_1302-ARBS
chr2,56134702,56135402,peakno_1303-ARBS
chr2,58307996,58308696,peakno_1307-ARBS
chr2,58841252,58841952,peakno_1308-ARBS
chr2,61242938,61243638,peakno_1321-ARBS
chr2,61648213,61648913,peakno_1323-ARBS
chr2,62213196,62213896,peakno_1415-ARBS
chr2,64743488,64744188,peakno_1706-ARBS
chr2,65330304,65331004,peakno_1707-ARBS
chr2,66717624,66718324,peakno_1718-ARBS
chr2,67029862,67030562,peakno_1719-ARBS
chr2,67531596,67532296,peakno_1722-ARBS
chr2,67673578,67674278,overlapped_read_538-ARBS
chr2,67743204,67743904,peakno_1732-ARBS
chr2,67929926,67930626,peakno_1736-ARBS
chr2,69173075,69173775,peakno_1746-ARBS
chr2,69901301,69902001,overlapped_read_563-ARBS
chr2,71927137,71927837,overlapped_read_564-ARBS
chr2,73773300,73774000,overlapped_read_565-ARBS
chr2,74101187,74101887,peakno_1782-ARBS
chr2,74104462,74105162,peakno_1797-ARBS
chr2,76605118,76605818,peakno_1897-ARBS
chr2,79330130,79330830,peakno_2101-ARBS
chr2,79344500,79345200,peakno_2102-ARBS
chr2,79492816,79493516,peakno_2103-ARBS
chr2,80019056,80019756,peakno_2107-ARBS
chr2,80119133,80119833,peakno_2108-ARBS
chr2,85185403,85186103,overlapped_read_567-ARBS
chr2,85648458,85649158,peakno_2118-ARBS
chr2,85725153,85725853,peakno_2119-ARBS
chr2,85776067,85776767,peakno_2121-ARBS
chr2,85935623,85936323,peakno_2122-ARBS
chr2,86859676,86860376,peakno_2131-ARBS
chr2,98724406,98725106,peakno_2140-ARBS
chr2,100615276,100615976,overlapped_read_580-ARBS
chr2,100684128,100684828,overlapped_read_581-ARBS
chr2,100732550,100733250,overlapped_read_582-ARBS
chr2,101696502,101697202,overlapped_read_583-ARBS
chr2,102135304,102136004,peakno_2222-ARBS
chr2,102512120,102512820,peakno_2223-ARBS
chr2,102664730,102665430,onlynormal_read_232-ARBS
chr2,102736756,102737456,peakno_2224-ARBS
chr2,102843984,102844684,onlynormal_read_233-ARBS
chr2,104003180,104003880,peakno_2228-ARBS
chr2,105656884,105657584,peakno_2232-ARBS
chr2,105866242,105866942,peakno_2234-ARBS
chr2,106060579,106061279,peakno_2235-ARBS
chr2,108328368,108329068,peakno_2250-ARBS
chr2,108836368,108837068,peakno_2251-ARBS
chr2,108888328,108889028,peakno_2252-ARBS
chr2,109229380,109230080,peakno_2253-ARBS
chr2,109248882,109249582,peakno_850-ARBS
chr2,109626154,109626854,peakno_2257-ARBS
chr2,110315928,110316628,peakno_2266-ARBS
chr2,111554153,111554853,peakno_2442-ARBS
chr2,111742066,111742766,peakno_2443-ARBS
chr2,112715194,112715894,onlynormal_read_245-ARBS
chr2,112842924,112843624,peakno_2458-ARBS
chr2,113345915,113346615,peakno_2459-ARBS
chr2,113916376,113917076,peakno_2464-ARBS
chr2,114689826,114690526,peakno_2472-ARBS
chr2,118872242,118872942,peakno_2477-ARBS
chr2,118906186,118906886,peakno_2478-ARBS
chr2,120095199,120095899,peakno_2480-ARBS
chr2,120824602,120825302,peakno_2491-ARBS
chr2,120865444,120866144,peakno_2493-ARBS
chr2,121793576,121794276,peakno_2505-ARBS
chr2,122018121,122018821,peakno_2506-ARBS
chr2,122040190,122040890,peakno_2507-ARBS
chr2,123123848,123124548,peakno_2521-ARBS
chr2,124806016,124806716,peakno_2742-ARBS
chr2,124940751,124941451,peakno_2743-ARBS
chr2,127901310,127902010,peakno_2745-ARBS
chr2,129136453,129137153,onlynormal_read_246-ARBS
chr2,129199920,129200620,peakno_2757-ARBS
chr2,129341942,129342642,peakno_2758-ARBS
chr2,132362102,132362802,peakno_2762-ARBS
chr2,134075507,134076207,peakno_2776-ARBS
chr2,134247022,134247722,peakno_2777-ARBS
chr2,134409602,134410302,peakno_2791-ARBS
chr2,134431910,134432610,peakno_1664-ARBS
chr2,138650526,138651226,peakno_2810-ARBS
chr2,138935160,138935860,peakno_2811-ARBS
chr2,139651156,139651856,peakno_210-ARBS
chr2,144975260,144975960,peakno_217-ARBS
chr2,145769634,145770334,peakno_224-ARBS
chr2,145784548,145785248,peakno_225-ARBS
chr2,145990462,145991162,peakno_226-ARBS
chr2,148042318,148043018,peakno_229-ARBS
chr2,148245268,148245968,overlapped_read_609-ARBS
chr2,148283133,148283833,peakno_230-ARBS
chr2,149634830,149635530,peakno_233-ARBS
chr2,151030876,151031576,peakno_239-ARBS
chr2,151969464,151970164,peakno_240-ARBS
chr2,152630830,152631530,peakno_241-ARBS
chr2,153158494,153159194,peakno_416-ARBS
chr2,159213918,159214618,peakno_432-ARBS
chr2,159949844,159950544,peakno_442-ARBS
chr2,160764246,160764946,peakno_443-ARBS
chr2,161522680,161523380,onlynormal_read_248-ARBS
chr2,162617560,162618260,peakno_451-ARBS
chr2,162940924,162941624,peakno_452-ARBS
chr2,165614313,165615013,peakno_1853-ARBS
chr2,165696557,165697257,peakno_1856-ARBS
chr2,165706530,165707230,peakno_1857-ARBS
chr2,165837327,165838027,peakno_1863-ARBS
chr2,166809120,166809820,peakno_1866-ARBS
chr2,167013774,167014474,peakno_1867-ARBS
chr2,168943226,168943926,overlapped_read_612-ARBS
chr2,169134919,169135619,overlapped_read_652-ARBS
chr2,170859658,170860358,peakno_2023-ARBS
chr2,171074775,171075475,peakno_2030-ARBS
chr2,171386606,171387306,peakno_2031-ARBS
chr2,171536057,171536757,peakno_1681-ARBS
chr2,172202726,172203426,peakno_2038-ARBS
chr2,172953310,172954010,peakno_2039-ARBS
chr2,173893288,173893988,peakno_2348-ARBS
chr2,173913924,173914624,peakno_2349-ARBS
chr2,174074944,174075644,peakno_2351-ARBS
chr2,174152155,174152855,peakno_2352-ARBS
chr2,175367942,175368642,peakno_2359-ARBS
chr2,177349363,177350063,overlapped_read_653-ARBS
chr2,177420950,177421650,peakno_2364-ARBS
chr2,178794510,178795210,peakno_1713-ARBS
chr2,178989636,178990336,peakno_2372-ARBS
chr2,179694740,179695440,peakno_1885-ARBS
chr2,179774220,179774920,peakno_2376-ARBS
chr2,180438758,180439458,overlapped_read_654-ARBS
chr2,180818588,180819288,peakno_2385-ARBS
chr2,181006166,181006866,peakno_2390-ARBS
chr2,181122662,181123362,peakno_2391-ARBS
chr2,181232636,181233336,peakno_2400-ARBS
chr2,181579654,181580354,peakno_2401-ARBS
chr2,181663784,181664484,peakno_2402-ARBS
chr2,181901634,181902334,peakno_2403-ARBS
chr2,182942080,182942780,peakno_2406-ARBS
chr2,182943526,182944226,peakno_2587-ARBS
chr2,183959406,183960106,peakno_2589-ARBS
chr2,184108866,184109566,peakno_2590-ARBS
chr2,187398073,187398773,peakno_1731-ARBS
chr2,187408882,187409582,peakno_2603-ARBS
chr2,189067950,189068650,peakno_2606-ARBS
chr2,189264260,189264960,peakno_2616-ARBS
chr2,189437978,189438678,overlapped_read_427-ARBS
chr2,190090546,190091246,peakno_2618-ARBS
chr2,190276504,190277204,overlapped_read_428-ARBS
chr2,191332605,191333305,peakno_2629-ARBS
chr2,191829492,191830192,peakno_2630-ARBS
chr2,192127579,192128279,peakno_2631-ARBS
chr2,192796786,192797486,overlapped_read_429-ARBS
chr2,193315208,193315908,peakno_2636-ARBS
chr2,193441826,193442526,peakno_2647-ARBS
chr2,193760873,193761573,peakno_2648-ARBS
chr2,194114936,194115636,peakno_2649-ARBS
chr2,194137604,194138304,peakno_2650-ARBS
chr2,194339540,194340240,peakno_2651-ARBS
chr2,195886670,195887370,overlapped_read_430-ARBS
chr2,195902735,195903435,peakno_2817-ARBS
chr2,196228166,196228866,peakno_2818-ARBS
chr2,197071354,197072054,peakno_2819-ARBS
chr2,197132524,197133224,peakno_2820-ARBS
chr2,197149753,197150453,peakno_2821-ARBS
chr2,198478065,198478765,peakno_2834-ARBS
chr2,201322883,201323583,peakno_2838-ARBS
chr2,201650962,201651662,peakno_2854-ARBS
chr2,202330944,202331644,peakno_2855-ARBS
chr2,204495718,204496418,peakno_2873-ARBS
chr2,204512856,204513556,peakno_2874-ARBS
chr2,207572838,207573538,peakno_2887-ARBS
chr2,207687704,207688404,peakno_2888-ARBS
chr2,208392892,208393592,peakno_2898-ARBS
chr2,208709730,208710430,peakno_2965-ARBS
chr2,208880038,208880738,peakno_2966-ARBS
chr2,211073602,211074302,peakno_2969-ARBS
chr2,211098124,211098824,overlapped_read_660-ARBS
chr2,211254458,211255158,peakno_2970-ARBS
chr2,211295746,211296446,peakno_871-ARBS
chr2,212243164,212243864,peakno_2971-ARBS
chr2,212273038,212273738,peakno_2972-ARBS
chr2,215259568,215260268,overlapped_read_661-ARBS
chr2,215689810,215690510,peakno_2976-ARBS
chr2,216700107,216700807,peakno_2981-ARBS
chr2,216953383,216954083,peakno_2982-ARBS
chr2,217415964,217416664,peakno_1683-ARBS
chr2,217485904,217486604,overlapped_read_662-ARBS
chr2,217742622,217743322,peakno_2987-ARBS
chr2,217957195,217957895,peakno_2988-ARBS
